"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="3140594138246045938",="3140594138245045938","【年货价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易关闭","8809603904423",="2023010622001193111442710534","165.88","165.88","退款成功","165.88","2023-01-06 19:00:25","2023-01-06 19:00:29"
="3140594138247045938",="3140594138245045938","【年货价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易关闭","8809525247455",="2023010622001193111442710534","179.28","179.28","退款成功","179.28","2023-01-06 19:00:25","2023-01-06 19:00:29"
="3140594138248045938",="3140594138245045938","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易关闭","null",="2023010622001193111442710534","0.00","0.00","退款成功","0.00","2023-01-06 19:00:25","2023-01-06 19:00:29"
="3140594138249045938",="3140594138245045938","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","3","8809754820856","null","null","null","交易关闭","8809754820856",="2023010622001193111442710534","0.00","0.00","退款成功","0.00","2023-01-06 19:00:25","2023-01-06 19:00:29"
="3140594138250045938",="3140594138245045938","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","3","8809754820887","null","null","null","交易关闭","8809754820887",="2023010622001193111442710534","0.00","0.00","退款成功","0.00","2023-01-06 19:00:25","2023-01-06 19:00:29"
="3140594138251045938",="3140594138245045938","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","3","8809754820863","null","null","null","交易关闭","8809754820863",="2023010622001193111442710534","0.00","0.00","退款成功","0.00","2023-01-06 19:00:25","2023-01-06 19:00:29"
="3140317010337827011",="3140317010336827011","【年货价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","2","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2023010622001100131437887338","194.56","194.56","没有申请退款","无退款申请","2023-01-06 16:43:51","2023-01-06 16:43:56"
="3140317010338827011",="3140317010336827011","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023010622001100131437887338","0.00","0.00","没有申请退款","无退款申请","2023-01-06 16:43:51","2023-01-06 16:43:56"
="3140317010339827011",="3140317010336827011","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023010622001100131437887338","0.00","0.00","没有申请退款","无退款申请","2023-01-06 16:43:51","2023-01-06 16:43:56"
="3140317010340827011",="3140317010336827011","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2023010622001100131437887338","0.00","0.00","没有申请退款","无退款申请","2023-01-06 16:43:51","2023-01-06 16:43:56"
="3140317010341827011",="3140317010336827011","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2023010622001100131437887338","0.00","0.00","没有申请退款","无退款申请","2023-01-06 16:43:51","2023-01-06 16:43:56"
="3140317010342827011",="3140317010336827011","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023010622001100131437887338","0.00","0.00","没有申请退款","无退款申请","2023-01-06 16:43:51","2023-01-06 16:43:56"
="1790419980931175988",="1790419980930175988","【年货价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易成功","8809603904461",="2023010622001167781423256516","176.28","176.28","没有申请退款","无退款申请","2023-01-06 14:01:56","2023-01-06 14:10:33"
="1790419980932175988",="1790419980930175988","【年货价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2023010622001167781423256516","169.48","169.48","没有申请退款","无退款申请","2023-01-06 14:01:56","2023-01-06 14:10:33"
="1790419980933175988",="1790419980930175988","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2023010622001167781423256516","0.00","0.00","没有申请退款","无退款申请","2023-01-06 14:01:56","2023-01-06 14:10:33"
="1790419980934175988",="1790419980930175988","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","3","8809754820856","null","null","null","交易成功","8809754820856",="2023010622001167781423256516","0.00","0.00","没有申请退款","无退款申请","2023-01-06 14:01:56","2023-01-06 14:10:33"
="1790419980935175988",="1790419980930175988","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","3","8809754820887","null","null","null","交易成功","8809754820887",="2023010622001167781423256516","0.00","0.00","没有申请退款","无退款申请","2023-01-06 14:01:56","2023-01-06 14:10:33"
="1790419980936175988",="1790419980930175988","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","3","8809754820863","null","null","null","交易成功","8809754820863",="2023010622001167781423256516","0.00","0.00","没有申请退款","无退款申请","2023-01-06 14:01:56","2023-01-06 14:10:33"
="3139937534672957327",="3139937534671957327","【年货价】SUREBASE烁贝思韩国无厚重半哑光妆感轻透丝滑粉底液 N1色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2023010622001139231417586744","60.10","60.10","没有申请退款","无退款申请","2023-01-06 13:15:35","2023-01-06 13:15:41"
="3139937534673957327",="3139937534671957327","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","1","null","null","null","null","交易成功","null",="2023010622001139231417586744","0.00","0.00","没有申请退款","无退款申请","2023-01-06 13:15:35","2023-01-06 13:15:41"
="3139937534674957327",="3139937534671957327","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023010622001139231417586744","0.00","0.00","没有申请退款","无退款申请","2023-01-06 13:15:35","2023-01-06 13:15:41"
="3140068539150852556",="3140068539149852556","【年货价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2023010622001170641431677401","100.69","100.69","没有申请退款","无退款申请","2023-01-06 11:48:05","2023-01-06 11:48:10"
="3140068539151852556",="3140068539149852556","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","1","null","null","null","null","交易成功","null",="2023010622001170641431677401","0.00","0.00","没有申请退款","无退款申请","2023-01-06 11:48:05","2023-01-06 11:48:10"
="3140068539152852556",="3140068539149852556","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023010622001170641431677401","0.00","0.00","没有申请退款","无退款申请","2023-01-06 11:48:05","2023-01-06 11:48:10"
="3140068539153852556",="3140068539149852556","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023010622001170641431677401","0.00","0.00","没有申请退款","无退款申请","2023-01-06 11:48:05","2023-01-06 11:48:10"
="3140068539154852556",="3140068539149852556","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023010622001170641431677401","0.00","0.00","没有申请退款","无退款申请","2023-01-06 11:48:05","2023-01-06 11:48:10"
="3139584662034589245",="3139584662033589245","【年货价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","2","null","null","null","null","交易成功","null",="2023010622001157781430284373","170.40","170.40","没有申请退款","无退款申请","2023-01-06 10:48:33","2023-01-06 10:49:21"
="3139584662035589245",="3139584662033589245","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023010622001157781430284373","0.00","0.00","没有申请退款","无退款申请","2023-01-06 10:48:33","2023-01-06 10:49:21"
="3139584662036589245",="3139584662033589245","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023010622001157781430284373","0.00","0.00","没有申请退款","无退款申请","2023-01-06 10:48:33","2023-01-06 10:49:21"
="3139584662037589245",="3139584662033589245","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2023010622001157781430284373","0.00","0.00","没有申请退款","无退款申请","2023-01-06 10:48:33","2023-01-06 10:49:21"
="3139584662038589245",="3139584662033589245","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2023010622001157781430284373","0.00","0.00","没有申请退款","无退款申请","2023-01-06 10:48:33","2023-01-06 10:49:21"
="3139584662039589245",="3139584662033589245","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023010622001157781430284373","0.00","0.00","没有申请退款","无退款申请","2023-01-06 10:48:33","2023-01-06 10:49:21"
="3139107013715444310",="3139107013714444310","【年货价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2023010622001131961406920970","189.79","189.79","没有申请退款","无退款申请","2023-01-06 09:04:35","2023-01-06 09:04:59"
="3139107013716444310",="3139107013714444310","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023010622001131961406920970","0.00","0.00","没有申请退款","无退款申请","2023-01-06 09:04:35","2023-01-06 09:04:59"
="3139107013717444310",="3139107013714444310","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023010622001131961406920970","0.00","0.00","没有申请退款","无退款申请","2023-01-06 09:04:35","2023-01-06 09:04:59"
="3139107013718444310",="3139107013714444310","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2023010622001131961406920970","0.00","0.00","没有申请退款","无退款申请","2023-01-06 09:04:35","2023-01-06 09:04:59"
